area,category_searched,name,address,rating,review_count,website,phone,types,business_status,price_level
"Malviya Nagar, Delhi",bakeries,The Tea Bake,"47/ 2b, Maharishi Dayanand Marg, Shivalik Colony, Malviya Nagar, New Delhi, Delhi 110017, India",4.8,21.0,https://theteabake.com/,,"bakery, point_of_interest, food_store, store, food, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",bakeries,Ginger Brown Cafe & Bakehouse,"Shop No. 1, PVR Anupam Saket, Saket Rd, Saket, New Delhi, Delhi 110017, India",4.3,418.0,http://www.gingerbrownbakers.com/,011 4150 0314,"bakery, cake_shop, pastry_shop, cafe, dessert_shop, confectionery, manufacturer, point_of_interest, wholesaler, food_store, store, food, establishment",OPERATIONAL,PRICE_LEVEL_MODERATE
"Malviya Nagar, Delhi",bakeries,"Theobroma Bakery and Cake Shop - Saket, New Delhi","2nd Floor, Select Citywalk Mall, F-62, Saket District Centre, District Centre, Sector 6, Pushp Vihar, New Delhi, Delhi 110017, India",4.3,619.0,https://order.theobroma.in/order/theobroma-select-city-new-delhi,081828 81881,"cake_shop, pastry_shop, dessert_shop, confectionery, bakery, manufacturer, point_of_interest, wholesaler, food_store, store, food, establishment",OPERATIONAL,PRICE_LEVEL_MODERATE
"Malviya Nagar, Delhi",bakeries,Moti Sweets मोती स्वीट्स,"17 Main Market, Old Market, Malviya Nagar, New Delhi, Delhi 110017, India",4.0,3974.0,http://motisweets.com/,093100 00073,"candy_store, confectionery, bakery, restaurant, point_of_interest, food_store, store, food, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",bakeries,Sweetness Of Love,"90/44, Malviya Nagar Rd, Khirki Extension, Malviya Nagar, New Delhi, Delhi 110017, India",5.0,26.0,,,"bakery, point_of_interest, food_store, store, food, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",bakeries,Dr. Bake,"JD 17/7, Khirki Extension, Malviya Nagar, New Delhi, Delhi 110017, India",5.0,35.0,https://www.instagram.com/dr_bake_?igsh=bnB6dDYwaXNlaDA2&utm_source=qr,070218 10778,"bakery, point_of_interest, food_store, store, food, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",bakeries,Bakerscuisine By Harmeet,"Nil - 66 B, Upper Ground Floor, Nil Block, Shvalik, DDA Flats, Malviya Nagar, New Delhi, Delhi 110017, India",4.9,24.0,,098107 53382,"bakery, point_of_interest, food_store, store, food, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",pharmacies,Apollo Pharmacy Malviya Nagar New,"Shop No 18, Old Market, Shivalik Colony, Malviya Nagar, New Delhi, Delhi 110017, India",3.9,98.0,https://www.apollopharmacy.in/?utm_source=gmb&utm_medium=organic&utm_campaign=sulekhapromanage-apollo-pharmacy,011 4007 3120,"pharmacy, drugstore, food_store, food, point_of_interest, health, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",pharmacies,Zeelab Pharmacy - Malviya Nagar,"Shop No 3, Property No, E-2/16, near Shani Mandir, Block E, Malviya Nagar, New Delhi, Delhi 110017, India",4.9,128.0,https://zeelabpharmacy.com/,098962 78207,"pharmacy, point_of_interest, health, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",pharmacies,One Bharat Pharmacy - Malviya Nagar,"Ground Floor, Shop, 15/199, Block E, Malviya Nagar, New Delhi, Delhi 110017, India",4.9,79.0,https://www.1bpharmacy.com/,092897 28280,"pharmacy, drugstore, point_of_interest, health, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",pharmacies,Narang Bros.,"E-1, 10, Malviya Nagar Rd, Block E, Malviya Nagar, New Delhi, Delhi 110017, India",4.2,106.0,,011 4160 3535,"pharmacy, cosmetics_store, general_store, food_store, food, point_of_interest, health, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",pharmacies,SHARMA CHEMIST,"Ground Floor, J3/60A, near PNB ATM, Block G, Khirki Extension, Malviya Nagar, New Delhi, Delhi 110017, India",4.9,75.0,,099903 36650,"pharmacy, point_of_interest, health, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",pharmacies,JAN SEVA DAWA BAZAAR MALVIYA NAGAR,"ground floor, Main Market, E 2/13, Block E, Malviya Nagar, New Delhi, Delhi 110017, India",5.0,14.0,,093196 42020,"pharmacy, point_of_interest, health, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",pharmacies,ZayMed Pharmacy Malviya Nagar South Delhi,"Ground Floor, ZayMed Healthcare Centre, 80/60-B, Captain Hitesh Mehta Marg, opp. Gurudwara, Shvalik, DDA Flats, Malviya Nagar, New Delhi, Delhi 110017, India",4.9,57.0,https://zaymedhealthcare.in/pharmacy-malviya-nagar/,095990 94688,"pharmacy, point_of_interest, health, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",pharmacies,Medvise Pharmacy,"Shop No.2, K-3/B, near Khan Juice Corner, Khirki Extension, Malviya Nagar, New Delhi, Delhi 110017, India",5.0,4.0,,096670 38219,"pharmacy, point_of_interest, medical_clinic, health, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",pharmacies,Raman Medicos,"90, 35A, Malviya Nagar Rd, Old Market, Khirki Extension, Malviya Nagar, New Delhi, Delhi 110017, India",4.7,129.0,,099103 00888,"pharmacy, cosmetics_store, health_food_store, medical_center, hospital, food_store, service, food, point_of_interest, health, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",pharmacies,Apollo Pharmacy Malviya Nagar D Block,"Shop No. D, 82, Guru Gobind Singh Marg, Shvalik, Block D, Malviya Nagar, New Delhi, Delhi 110017, India",4.0,14.0,https://www.apollopharmacy.in/?utm_source=gmb&utm_medium=organic&utm_campaign=sulekhapromanage-apollo-pharmacy,079 4747 9659,"pharmacy, drugstore, medical_center, manufacturer, hospital, food_store, service, food, point_of_interest, medical_clinic, health, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",pharmacies,Maxwell Chemist,"E-2/15, Main Road, Malviya Nagar, Block E, Malviya Nagar, New Delhi, Delhi 110017, India",4.1,15.0,,011 4108 2244,"pharmacy, point_of_interest, health, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",pharmacies,DISCOUNT PHARMACY,"268-B, Hauz Rani, near Lemon Green, opp. Max Hospital, New Colony, Saket, Malviya Nagar, New Delhi, Delhi 110017, India",4.6,12.0,,099717 14800,"pharmacy, point_of_interest, health, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",pharmacies,Hi-Med Pharmacy | Best Medical Store in Malviya Nagar | Free Home Delivery Medicine,"G6J6+QPW, Block 80, Shvalik, Malviya Nagar, New Delhi, Delhi 110017, India",4.3,7.0,,,"pharmacy, point_of_interest, health, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",pharmacies,Vardhman Chemist,"90/76-B Malviya Nagar, Block B, Shivalik Colony, Malviya Nagar, New Delhi, Delhi 110017, India",4.4,38.0,,096507 70441,"pharmacy, point_of_interest, health, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",pharmacies,Maximum Help Pharmacy (Govt. Approved),"Gate no.2, 155 A, opp. Max Hospital, Saket Institutional Area, Hauz Rani, Malviya Nagar, New Delhi, Delhi 110017, India",4.3,27.0,,098712 48414,"pharmacy, point_of_interest, health, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",pharmacies,Kamal Chemists,"81, Panchsheel Vihar, Near Trivani complex, Sheikh Sarai Village, Malviya Nagar, New Delhi, Delhi 110017, India",4.7,12.0,,097117 92700,"drugstore, pharmacy, point_of_interest, health, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",pharmacies,Universal Pharmacy,"Shop No.3, Gandhi Park Lane, 70/B, Press Enclave Marg, Hauz Rani, Malviya Nagar, New Delhi, Delhi 110017, India",2.6,19.0,,099990 72927,"pharmacy, point_of_interest, health, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",pharmacies,Sahara Chemist,"Hauz Rani, Shop No. E-11/71, H Block, Block T, Malviya Nagar, New Delhi, Delhi 110017, India",4.8,18.0,,087448 06216,"pharmacy, cosmetics_store, general_store, food_store, food, point_of_interest, health, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",pharmacies,The Helpline Pharmacy,"190, Press Enclave Marg, Hauz Rani, Malviya Nagar, New Delhi, Delhi 110017, India",5.0,19.0,,099704 89818,"pharmacy, point_of_interest, health, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",pharmacies,Medicine Point,"80/18B ,Shop No -3, Malviya Nagar, Block 80, Shvalik, Malviya Nagar, New Delhi, Delhi 110017, India",4.9,29.0,,098915 92989,"pharmacy, point_of_interest, health, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",tutoring centers,IB-CAIE World Tutorials & Consultants,"93C, Press Enclave Marg, Khirki Extension, Malviya Nagar, New Delhi, Delhi 110017, India",5.0,139.0,,092125 23638,"point_of_interest, service, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",tutoring centers,Bisht Tutorials,"House No.4,3rd floor, Begumpur, near M.C.D Primary school, Malviya Nagar, New Delhi, Delhi 110017, India",5.0,86.0,,098736 39862,"point_of_interest, service, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",tutoring centers,ALS Academy by Vidhu ma'am,"ground floor, Nil 42B, near Main Market, Shvalik, DDA Flats, Malviya Nagar, New Delhi, Delhi 110017, India",5.0,38.0,,098710 48928,"educational_institution, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",tutoring centers,Mathematics Classes By Navneet Sir,"G-7/13, Upper Ground Floor, near Bhagat Singh Park, Block 80, Block G 5, Malviya Nagar, New Delhi, Delhi 110017, India",5.0,99.0,,098914 43510,"point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",tutoring centers,Goswami Education Centre,"211, near Uncle Store, Savitri Nagar, Savitri Nagar Village, Malviya Nagar, New Delhi, Delhi 110017, India",4.9,126.0,,,"educational_institution, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",tutoring centers,Achievers Academy,"Lower Ground Floor, 90/48A, Hospital Marg, near Akash, adjacent to Aakash Hospital, Malviya Nagar, New Delhi, Delhi 110017, India",4.9,99.0,https://achievers-academy-malviya.grexa.site/,078678 63300,"educational_institution, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",tutoring centers,Learners Hub - Learning is a treasure that will follow its owner everywhere,"90/4, near Bank of India, opposite Govt. Senior. Sec. Boys School, Malviya Nagar, New Delhi, Delhi 110017, India",5.0,69.0,http://www.mylearnershub.com/,098998 93632,"point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",tutoring centers,Study Skills Center TUTIONS | GK | French | ACTIVITIES | Taekwondo | Guitar | Keyboard | Dance,"P-9, LGF, Block P, Savitri Nagar, Shivalik Colony, Malviya Nagar, New Delhi, Delhi 110017, India",4.9,119.0,http://www.studyskillscenter.in/,088006 88555,"school, educational_institution, point_of_interest, service, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",tutoring centers,EXEMPLAR POINT,"B-1/30, Malviya Nagar, Block M, Malviya Nagar, New Delhi, Delhi 110017, India",4.6,162.0,http://exemplarpoint.com/,079824 68238,"educational_institution, point_of_interest, service, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",tutoring centers,Online Physics Tutor | Physics Home Tuition Tutors in South Delhi,"Block A, Shivalik Colony, Malviya Nagar, New Delhi, Delhi 110017, India",4.8,49.0,https://www.pcmbtutors.com/,084273 73281,"educational_institution, point_of_interest, service, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",tutoring centers,The study cube commerce academy,"bus stop, Shivalik Rd, near begumpur, opp. Radhika export, Malviya Nagar, New Delhi, Delhi 110017, India",4.9,154.0,,078270 71127,"point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",tutoring centers,adarshacademy,"80, Block L, Malviya Nagar, New Delhi, Delhi 110017, India",4.9,91.0,,099999 05514,"point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",tutoring centers,Rama Tuition Classes,"2nd floor, C 15, Block C, Malviya Nagar, New Delhi, Delhi 110017, India",5.0,17.0,,,"point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",tutoring centers,Shikshaya Namah:,"E-4/8, E-Block Rd, Block E, Malviya Nagar, New Delhi, Delhi 110017, India",4.9,412.0,http://snct.co.in/,098912 68336,"point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",tutoring centers,Learn With Sweta | CBSE Educational Consultant,"Block K, Malviya Nagar, New Delhi, Delhi 110017, India",4.9,25.0,https://swetaxai.com/,088512 23412,"school, educational_institution, consultant, point_of_interest, service, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",tutoring centers,iQuest Malviya Nagar | Best Coaching Center,"First Floor, D-78, above Raj Electronics, adjacent to IDFC Bank, Shvalik, DDA Flats, Malviya Nagar, New Delhi, Delhi 110017, India",4.8,106.0,http://www.iquestedu.in/,098112 79786,"educational_institution, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",tutoring centers,GMATinsight GMAT | GRE | SAT | IELTS Best Coaching in Malviya Nagar South New Delhi,"GMATinsight NIL-26AB 1st Floor, Bus stop, near Malviya Nagar, Shvalik, DDA Flats, Malviya Nagar, New Delhi, Delhi 110017, India",4.9,71.0,http://www.gmatinsight.com/,098913 33772,"consultant, point_of_interest, service, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",tutoring centers,NIPSTec,"Main Market, Shivalik Rd, Shvalik, DDA Flats, Malviya Nagar, New Delhi, Delhi 110017, India",4.9,411.0,https://www.nipstec.com/,099710 91034,"educational_institution, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",tutoring centers,Nishant Academy,"2nd floor, 136/5 Begumpur, Malviya Nagar, New Delhi, Delhi 110017, India",4.6,71.0,http://www.nishantacademy.com/,076785 64277,"educational_institution, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",tutoring centers,Kids Elixir Abacus Champs Academy Malviya Nagar Abacus Classes and Cube Classes,"Topper students academy J, A1/A, Inner Lane, near Tikona Park, Panchsheel Extension, Malviya Nagar, New Delhi, Delhi 110017, India",5.0,67.0,http://www.abacuschampsacademy.com/tables.aspx,088518 00160,"educational_institution, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",furniture stores,"Urban Ladder - Furniture and Decor Store in Saket, Delhi","J-289, Ground Floor, near Vijay Sales, Sector-j, Saket, New Delhi, Delhi 110017, India",4.8,794.0,https://urbanladder.com/,078383 53860,"furniture_store, home_improvement_store, home_goods_store, point_of_interest, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",furniture stores,John sofa repair and sofa manufacturers,"E 12/59, Khirki Ext Rd, Khirki Extension, Malviya Nagar, New Delhi, Delhi 110017, India",4.9,116.0,https://john-sofa-repair.grexa.site/,099710 79798,"furniture_store, home_improvement_store, home_goods_store, point_of_interest, store, manufacturer, service, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",furniture stores,Srk Furniture Maintenance,"K14, Khirki Extension, Malviya Nagar, New Delhi, Delhi 110017, India",4.9,196.0,https://srkfurnituremaintenance.in/,099539 68462,"point_of_interest, manufacturer, service, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",furniture stores,Guddu sofa & chair repair,"30, Shivalik Rd, DDA Flats, Malviya Nagar, New Delhi, Delhi 110017, India",4.9,159.0,,098714 70277,"point_of_interest, service, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",furniture stores,Mercury Steel Furnitures since 1982,"Khirki VillageMarket, Press Enclave Marg, Khidki Village, Malviya Nagar, New Delhi, Delhi 110017, India",4.6,8.0,,092679 80164,"furniture_store, home_improvement_store, home_goods_store, supplier, point_of_interest, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",furniture stores,Ak sofa And chair repair service,"Building number, First Floor, Building No. C-65, C-65, Shivalik Rd, near Corner Market, Shivalik Colony, Malviya Nagar, New Delhi, Delhi 110017, India",4.9,54.0,https://gmbguru.github.io/Ak-sofa-And-chair-repair-service/,,"point_of_interest, service, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",furniture stores,MONIKA SOFA & CHAIR REPAIR,"E6/11, Geetanjali Marg, Block A, Geetanjali Enclave, Malviya Nagar, New Delhi, Delhi, 110017, India",5.0,26.0,https://www.monikasofachairrepair.com/,088027 41888,"point_of_interest, service, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",furniture stores,Shyam furnishing Mart,"Tikona Ln, Block M, Malviya Nagar, New Delhi, Delhi 110017, India",5.0,109.0,https://gangaramfurnitureindia.link/,084598 21263,"point_of_interest, service, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",furniture stores,Geetanjali Furnishers Pvt. Ltd.,"136, Begumpur, Malviya Nagar, Begumpur, New Delhi, Delhi 110017, India",2.8,17.0,,011 2669 1873,"home_goods_store, point_of_interest, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",furniture stores,RK Foam Traders Mattress Store - Malviya Nagar,"Main Market, P 27, road, near Grover Furniture House, Block P, Shivalik Colony, Malviya Nagar, New Delhi, Delhi 110017, India",4.9,64.0,http://www.rkfoamtraders.com/,099909 02172,"furniture_store, home_improvement_store, home_goods_store, point_of_interest, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",furniture stores,Stackit,"R 57 First Floor, Khirki Extension ( Saket), opposite Select Citywalk Mall, Block J, Khirki Extension, Malviya Nagar, New Delhi, Delhi 110017, India",4.3,12.0,,098101 10846,"furniture_store, general_contractor, home_improvement_store, home_goods_store, point_of_interest, store, manufacturer, service, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",furniture stores,Om Furniture House,"Shop No. 12, Corner Market, Maharishi Dayanand Marg, Corner Market, Sadhna Enclave, Panchsheel Park, New Delhi, Delhi 110017, India",2.1,19.0,http://furnirush.odoo.com/,099101 44193,"furniture_store, home_improvement_store, home_goods_store, supplier, point_of_interest, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",furniture stores,Lofty Dreams Recliners,"T-220 J, Panchsheel Marg, opp. Hyundai Lamba Showroom, Savitri Nagar, Savitri Nagar Village, Malviya Nagar, New Delhi, Delhi 110017, India",5.0,54.0,https://www.loftydreamsrecliners.com/,098990 27251,"furniture_store, home_improvement_store, home_goods_store, wholesaler, supplier, point_of_interest, store, manufacturer, service, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",furniture stores,Radhika Furnishing Mart - Furniture Repair |Sofa Repair |Office Chair Repair |Affordable Sofa Repair Shop in New Delhi,"JL-28, Market Road, Block J, Saket, New Delhi, Delhi 110017, India",5.0,304.0,https://radhika-furnishing-mart.grexa.site/,092891 55502,"furniture_store, home_improvement_store, home_goods_store, wholesaler, supplier, point_of_interest, store, manufacturer, service, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",furniture stores,RB sofa repairing and sofa manufacturing,"E13, 65, Hauz Rani Rd, Hauz Rani, Malviya Nagar, New Delhi, Delhi 110017, India",4.8,23.0,,,"furniture_store, home_improvement_store, home_goods_store, point_of_interest, store, service, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",furniture stores,Sleepwell Gallery - Ramsons Furnishings,"Shop No 30, Old, Main Market, nearby Neelam Fab, Old Market, Malviya Nagar, New Delhi, Delhi 110017, India",4.5,92.0,https://storesnearme.mysleepwell.com/%20sleepwell/mattress-stores-in-new-delhi/mattress-stores-in-Malviya-Nagar/sleepwell-gallery-ramsons-in-Malviya-Nagar-new-delhi--6fgOfN/home,08071 640 348,"furniture_store, home_improvement_store, home_goods_store, point_of_interest, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",furniture stores,SD FURNISHING,"Shop No-1 H No-B 136/11 Begampur, Shivalik Rd, Malviya Nagar, New Delhi, Delhi 110017, India",4.7,7.0,https://sdfurnishings.com/,088519 38822,"furniture_store, home_improvement_store, home_goods_store, point_of_interest, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",furniture stores,"SR Furniture Home Renew & Repair, paint & Fabricator","Shop No 5, New Building, A Block Main Rd, near city mall, Hauz Rani, Malviya Nagar, New Delhi, Delhi 110017, India",5.0,18.0,,095828 51833,"point_of_interest, manufacturer, service, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",furniture stores,Urban Oak Studio by noshad-carpenter and furniture works,"103, South, Hauz Rani, Malviya Nagar, New Delhi, Delhi 110017, India",4.9,43.0,,098107 95158,"general_contractor, home_goods_store, point_of_interest, store, manufacturer, service, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",furniture stores,Raja Hindustani Sofa Repair and Upholstery,"Hauz Rani, Malviya Nagar, New Delhi, Delhi 110017, India",4.8,75.0,https://rajahindustanisofa.com/,092131 29496,"furniture_store, home_improvement_store, home_goods_store, point_of_interest, store, service, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",mobile shops,Royal Mobiles(house of mobile phones),"Block 10 Shop No, ground floor, 127, Shivalik Rd, Block E, Malviya Nagar, New Delhi, Delhi 110017, India",4.5,814.0,,098102 30333,"cell_phone_store, electronics_store, service, store, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",mobile shops,Vardaan Mobile,"J-1/9A, Gupta Colony, Khirki Extension, Malviya Nagar, New Delhi, Delhi 110017, India",5.0,1017.0,,099903 24096,"cell_phone_store, catering_service, food_delivery, finance, service, store, food, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",mobile shops,Hotspot Mobile Store,"Shop No 10, New Market, opposite Mandir Marg, Block B, Shivalik Colony, Malviya Nagar, South Delhi, New Delhi, Delhi 110017, India",5.0,1980.0,https://nearby.hotspotstore.com/hotspot-mobile-store-malviya-nagar-south-delhi-29850/home?utm_source=GBP,097177 94247,"cell_phone_store, store, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",mobile shops,The Mobile Lounge,"Shop No - 21, New Market, Block B, Shivalik Colony, Malviya Nagar, New Delhi, Delhi 110017, India",4.6,299.0,,088004 45522,"cell_phone_store, telecommunications_service_provider, service, store, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",mobile shops,"Cashify Mobile Phone Store | Buy, Sell & Repair in Malviya Nagar","E5/1, Shop no, 4, Block E, Malviya Nagar, New Delhi, Delhi 110017, India",4.6,1214.0,https://www.cashify.in/sell-old-mobile-phone?__utmrg=gmbsellpage&utm_source=google&utm_medium=my_business_listing&utm_campaign=gmbsellpage&utm_term=gmblisting&utm_content=gmbsell,080 4680 8805,"cell_phone_store, electronics_store, service, store, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",mobile shops,My Mobile Wale (Malviya Nagar),"metro station, 208A/3, near Panchsheel park, Savitri Nagar, Savitri Nagar Village, Sheikh Sarai, New Delhi, Delhi 110017, India",4.7,67.0,,093505 88190,"cell_phone_store, store, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",mobile shops,Prakash Communication- Mi Authorised store,"E-2/2, Main Road, Guru Gobind Singh Marg, Block E, Malviya Nagar, New Delhi, Delhi 110017, India",4.8,151.0,,093503 89137,"cell_phone_store, store, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",mobile shops,Kukreja Telezone,"SHOP NO 4 Block 80/60, Front of gurudwara singh sabha, Shvalik, DDA Flats, Malviya Nagar, New Delhi, Delhi 110017, India",4.9,99.0,,011 4914 7565,"cell_phone_store, store, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",mobile shops,"Cashify Mobile Phone Shop | Buy, Sell and Repair in Malviya Nagar Metro Delhi","Malviya Nagar Metro Complex Station New, G6H4+745, Block A, Shivalik Colony, Malviya Nagar, New Delhi, Division, Block A, Shivalik Colony, Malviya Nagar, New Delhi, Delhi 110017, India",4.8,528.0,https://www.cashify.in/sell-old-mobile-phone?__utmrg=gmbsellpage&utm_source=google&utm_medium=my_business_listing&utm_campaign=gmbsellpage&utm_term=gmblisting&utm_content=gmbsell,080 4680 8806,"cell_phone_store, electronics_store, service, store, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",mobile shops,TRING - The Gadget store,"13, Bhagat Singh Market Marg, Block G 5, Malviya Nagar, New Delhi, Delhi 110017, India",4.5,176.0,,085888 88574,"cell_phone_store, electronics_store, service, store, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",mobile shops,Mobile Solutions,"JE-16/A, opp. B Town's Unisex Salon, Gupta Colony, Khirki Extension, Malviya Nagar, New Delhi, Delhi 110017, India",4.9,60.0,,088009 90095,"cell_phone_store, service, store, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",mobile shops,"Mi Home - Malviya Nagar, New Delhi","E1, 8, Block E, Malviya Nagar, New Delhi, Delhi 110017, India",4.3,3236.0,https://local.mi.com/MIIN0072,099712 97783,"cell_phone_store, store, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",mobile shops,Hotspot mobile store,"Shop no 4, 80/60, front of gurudwara singh sabha, Malviya Nagar Rd, Block 80, Shvalik, Malviya Nagar, New Delhi, Delhi 110017, India",4.9,23.0,https://nearby.hotspotstore.com/hotspot-mobile-store-malviya-magar-new-delhi-46624/home?utm_source=GBP,099111 17110,"cell_phone_store, store, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",mobile shops,Guru Nanak Communication,"j, 1/83, Gupta Colony Rd, Khirki Extension, Malviya Nagar, New Delhi, Delhi 110017, India",4.6,159.0,,098715 50007,"cell_phone_store, home_goods_store, service, store, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",mobile shops,Hotspot Mobile Store,"Plot No 17, Shop No 5, Ground Floor, Community Centre, PVR Anupam Saket, South, Ashok Vihar, Saket, New Delhi, Delhi 110017, India",4.9,741.0,https://nearby.hotspotstore.com/hotspot-mobile-store-saket-south-delhi-33402/home?utm_source=GBP,099108 49365,"cell_phone_store, store, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",mobile shops,Croma - Malviya Nagar,"Main Market, D84, Geetanjali Marg, Block C, Malviya Nagar, New Delhi, Delhi 110017, India",4.7,1742.0,https://store.croma.com/croma-malviya-nagar-electronics-retail-and-repair-shop-malviya-nagar-new-delhi-269988/Home?utm_source=locator&utm_medium=googleplaces,073030 85467,"electronics_store, home_goods_store, store, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",mobile shops,Mobiliti World,"Shop no.27, Old Market, Shivalik Colony, Malviya Nagar, New Delhi, Delhi 110017, India",3.7,20.0,,,"cell_phone_store, store, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",mobile shops,Dewan Ji Communication,"Ground Floor, 8060A, Shvalik, DDA Flats, Malviya Nagar, New Delhi, Delhi 110017, India",3.8,57.0,,098990 44444,"cell_phone_store, store, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",mobile shops,"Unicorn, Apple Authorised Reseller","Near Chocolate room B-9, Besides Bhola & Sons, Block B, Shivalik Colony, Malviya Nagar, New Delhi, Delhi 110017, India",4.3,1684.0,https://shop.unicornstore.in/,093113 43334,"electronics_store, cell_phone_store, store, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",mobile shops,Shaan Mobile,"JD 23, Gupta Colony, Khirki Extension, Malviya Nagar, New Delhi, Delhi 110017, India",5.0,10.0,,099907 50650,"service, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",jewellery shops,Bansal Sons Jewellers,"C-50, GF, Main Road, near Laxmi Narayan Mandir, Block C, Malviya Nagar, New Delhi, Delhi 110017, India",4.4,67.0,,085272 92840,"jewelry_store, store, point_of_interest, establishment",OPERATIONAL,
